reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing1_ch2_mean,bearing1_ch2_std,bearing1_ch2_max,bearing1_ch2_min,bearing1_ch2_rms,bearing1_ch2_peak_to_peak,bearing1_ch2_crest_factor,bearing1_ch2_kurtosis,bearing1_ch2_skewness,bearing1_ch2_shape_factor,bearing1_ch2_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing2_ch2_mean,bearing2_ch2_std,bearing2_ch2_max,bearing2_ch2_min,bearing2_ch2_rms,bearing2_ch2_peak_to_peak,bearing2_ch2_crest_factor,bearing2_ch2_kurtosis,bearing2_ch2_skewness,bearing2_ch2_shape_factor,bearing2_ch2_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing3_ch2_mean,bearing3_ch2_std,bearing3_ch2_max,bearing3_ch2_min,bearing3_ch2_rms,bearing3_ch2_peak_to_peak,bearing3_ch2_crest_factor,bearing3_ch2_kurtosis,bearing3_ch2_skewness,bearing3_ch2_shape_factor,bearing3_ch2_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor,bearing4_ch2_mean,bearing4_ch2_std,bearing4_ch2_max,bearing4_ch2_min,bearing4_ch2_rms,bearing4_ch2_peak_to_peak,bearing4_ch2_crest_factor,bearing4_ch2_kurtosis,bearing4_ch2_skewness,bearing4_ch2_shape_factor,bearing4_ch2_impulse_factor
11,2003.10.22.12.54.13,True,-0.0023402525326962076,-0.09535458984375,0.08103763321143738,0.288,-0.557,0.12513830668816506,0.845,2.3014535486537597,0.6840056333647659,-0.0668507233813892,1.1953833270553123,2.7511192000529863,-0.0956630859375,0.07127983452019926,0.342,-0.513,0.11929895565474369,0.855,2.8667476435398376,1.128121060730873,0.059930410418634,1.1711225035514377,3.3573126773525583,-0.09481127929687501,0.0893220788453887,0.356,-0.598,0.1302597883123256,0.954,2.7329999888101626,0.04256114490302787,-0.07835645185661107,1.2145274454311037,3.3193034947728415,-0.09444575195312502,0.0765797900535736,0.247,-0.442,0.12159138253445688,0.6890000000000001,2.031393959436266,0.154479287227673,-0.0434088580951644,1.1898094751746362,2.41697178074979,-0.093454931640625,0.09109631064205062,0.391,-0.464,0.13050809193512436,0.855,2.995982809972935,0.25681166688630697,0.021062015761940528,1.2112246143586305,3.6288081236345544,-0.0944638671875,0.09299938603988125,0.295,-0.664,0.13256058240597957,0.9590000000000001,2.225397585358625,0.47069080842903377,-0.03205910694060663,1.2125443521035468,2.698393273311472,-0.115056298828125,0.05868159418810618,0.227,-0.388,0.12915680933069065,0.615,1.7575534822851926,0.7561591373695737,0.016663047891416906,1.10758326250284,1.9466368199326607,-0.092962255859375,0.06527337263378707,0.305,-0.466,0.11358958662418456,0.771,2.6851052905853425,1.3222388292336138,-0.049534965602369946,1.1606683138326357,3.1165166300867786
12,2003.10.22.12.59.13,False,0.031189185504848782,-0.09508901367187499,0.08085373583236952,0.356,-0.557,0.12481685430718333,0.913,2.8521789142663234,0.7326360747827283,-0.06664184408240201,1.198310516967667,3.4177959892387575,-0.095622021484375,0.07055950124700501,0.437,-0.491,0.11883692275124082,0.9279999999999999,3.6773082799759482,1.1422035321071826,0.10544428163691577,1.1686207914905833,4.297378912700368,-0.094641552734375,0.09010842146588403,0.259,-0.535,0.13067727852632557,0.794,1.981981894027761,0.031121508015379273,-0.07899660706096734,1.2173105634764383,2.412687496219032,-0.095257861328125,0.07672991365897386,0.305,-0.581,0.12231737323422981,0.8859999999999999,2.4935133246848333,0.2479108288559031,0.003254907117873998,1.186194916689921,2.957792830439734,-0.09306601562499998,0.0927911525183692,0.378,-0.588,0.1314210076433749,0.966,2.876252486404182,0.392492827569769,0.02923810929910533,1.2116832170359944,3.4851068657339965,-0.09431865234375,0.09498893553854745,0.322,-0.64,0.13386151819954642,0.962,2.4054709996639727,0.5825936426749934,0.0075979381945674935,1.2124129404676807,2.9164241679123286,-0.07744228515625,0.059235889579792006,0.261,-0.391,0.09749973407415659,0.652,2.6769303781022415,0.8080527098370713,0.08132507582391273,1.1717837791530874,3.1367835949823477,-0.09254765625,0.0663018419979365,0.347,-0.54,0.11384640060049109,0.887,3.047966366698669,1.5207373215173217,0.015719081220763594,1.1612917816622144,3.539578292430003
13,2003.10.22.13.04.13,False,0.026749067831685347,-0.09498481445312498,0.07993186010367544,0.354,-0.552,0.12414192376601921,0.906,2.8515749495489837,0.7467365632654364,-0.05263702364471047,1.1945208781629044,3.406265812882592,-0.09543662109375,0.06996898787580283,0.535,-0.491,0.11833768592530552,1.026,4.520960468482465,1.4434270237143307,0.05822713538579069,1.168430307882978,5.282427232115739,-0.09476684570312499,0.08861727688278806,0.264,-0.598,0.12974504540305432,0.862,2.034759779688552,0.16629485120793586,-0.057972240540473965,1.2106330496811661,2.46334743745293,-0.095297998046875,0.0757993394382394,0.247,-0.579,0.12176718889346023,0.826,2.028461051327314,0.3699623615161003,-0.03537142284239011,1.1860464920192322,2.4058491141244045,-0.092808203125,0.09067546941163988,0.427,-0.544,0.1297513133664261,0.9710000000000001,3.2909108117782546,0.40498158276511553,0.04945282187393497,1.2079721947299067,3.975328755964157,-0.093078759765625,0.0940320652487554,0.354,-0.784,0.132309050387542,1.138,2.675553931972986,0.8065066623652393,-0.07678896560338465,1.2174007410088963,3.2572213393931793,-0.091821240234375,0.05923907820639235,0.247,-0.405,0.109272176444518,0.652,2.2604107288501947,0.7884789413141546,0.032368233192219334,1.1455930073462341,2.5895107247011873,-0.09272641601562501,0.06557107833422346,0.413,-0.442,0.11356828140381285,0.855,3.6365787603274784,1.4146504749560913,0.0518548926213663,1.160245691202916,4.2193248373899985
14,2003.10.22.13.09.13,False,0.06429796221801437,-0.0953294921875,0.07999905656997384,0.42,-0.623,0.12444903026063521,1.043,3.3748756347911155,1.0712043925673154,-0.02840211977510213,1.1938082460810762,4.02895436231174,-0.09530507812499998,0.07028821312211704,0.405,-0.483,0.11842082089021551,0.888,3.4200066927036734,1.367765721692348,0.09739426671031079,1.1695342093689787,3.9998148233878066,-0.095287109375,0.08840862265862016,0.305,-0.583,0.12998352885438025,0.8879999999999999,2.3464511441421907,0.05309226258896338,-0.07305401503784051,1.2140392309400818,2.8486837424728604,-0.095353515625,0.0761799398124459,0.22,-0.54,0.12204784378216192,0.76,1.8025717880986802,0.16462692574483295,-0.026629638507482803,1.1869347800103691,2.1395351487598044,-0.09402192382812499,0.09210707645462228,0.4,-0.652,0.1316200429013734,1.052,3.0390508252586668,0.4837270756600365,0.005325322735283263,1.2117328460261343,3.6825177057087566,-0.09474892578125,0.0950731936828104,0.43,-0.583,0.13422470373873058,1.013,3.203583155877165,0.7155497145719463,0.00872210747926742,1.2144123484676952,3.8904709438403384,-0.091427685546875,0.05820683121685435,0.225,-0.374,0.10838384051492927,0.599,2.07595522479209,0.67574170359803,0.012298159874738606,1.1450688365440427,2.3771116339702045,-0.09365859375,0.06623443319747827,0.317,-0.525,0.1147123895846423,0.8420000000000001,2.7634329748322144,1.175094327920732,-0.03977482615120405,1.1612161152450067,3.208942903774616
15,2003.10.22.13.14.13,False,0.04211654043280211,-0.0955779296875,0.08005853620902993,0.283,-0.688,0.12467762374733186,0.9709999999999999,2.2698539761514844,0.8285647243164167,-0.08712679298108152,1.1950192981445016,2.7125193054710532,-0.095272119140625,0.07052151865743839,0.432,-0.552,0.11853295440212766,0.984,3.644556082981136,1.107648204905292,0.06793247792911979,1.1711041736463736,4.268154839867488,-0.0946029296875,0.08900871210876317,0.398,-0.569,0.12989328364745711,0.967,3.0640537279834295,0.07337023346576288,-0.06476719504884233,1.2147341997281778,3.722010853186091,-0.09469956054687499,0.07514120639332576,0.227,-0.513,0.12088923718022057,0.74,1.8777519429756222,0.15480853066373523,-0.02380582082605201,1.1864739238379685,2.2279037157766557,-0.09300878906250001,0.09237205636853811,0.376,-0.576,0.13108482612653916,0.952,2.8683716575787246,0.3609694631001852,0.004168120732406376,1.2130803797602783,3.479565379669218,-0.09264960937500001,0.09513297683294375,0.352,-0.562,0.1327939509105648,0.914,2.6507231510648244,0.5334453430242361,0.0057021986046164935,1.21453795766939,3.219403882241242,-0.091812060546875,0.05867975588759368,0.31,-0.408,0.10896223296578784,0.718,2.845022459271134,0.968683251539527,0.02833668960950941,1.146010170924423,3.260424674833135,-0.09278496093750002,0.06540496332046673,0.337,-0.454,0.11352029863916409,0.791,2.968632077609213,1.4147457471166618,0.0009647647500227805,1.159031034575113,3.4407367081842732
16,2003.10.22.13.19.13,False,0.025444754190965257,-0.09571601562500001,0.08580673470108426,0.378,-0.588,0.12854707840782498,0.966,2.9405569125481597,0.7532172643026689,-0.0021325152049248485,1.1989191263658758,3.5254899246213762,-0.09517177734375,0.07817703319957803,0.598,-0.461,0.1231637760165555,1.059,4.855323694522143,1.08087482533929,0.076855684768852,1.1860278098491022,5.758548927522549,-0.09467880859375,0.08969405496596082,0.229,-0.632,0.13041894146545105,0.861,1.7558799161137482,0.2719626341466439,-0.10426223899439595,1.2154397600648532,2.1341662639439885,-0.095047998046875,0.0760426239366572,0.266,-0.598,0.12172346769580066,0.864,2.185281154368368,0.38914235992960533,-0.09729991229365716,1.1911907567839275,2.603086712057711,-0.092300537109375,0.09210418247505926,0.427,-0.547,0.13039390162150272,0.974,3.274693023907379,0.41063081235855625,0.048260798323384556,1.2089365551553823,3.9588961035139487,-0.09116142578125,0.09526511176628172,0.483,-0.708,0.13185540212790867,1.1909999999999998,3.6631036135437007,0.7117516465750118,0.011646569594641717,1.2183484321175873,4.462936544245236,-0.09264643554687499,0.05896280807694043,0.244,-0.417,0.10981791637005035,0.661,2.2218596752263995,0.7806147264235688,-0.04796751997058865,1.1463814823476741,2.547098788054562,-0.092947265625,0.06579584719530704,0.43,-0.574,0.1138783899399377,1.004,3.7759578461444065,1.726877972280512,0.051954704010420384,1.1589950066590553,4.376316289036449
17,2003.10.22.13.24.13,False,0.06418752751414752,-0.095774072265625,0.08282983180435033,0.437,-0.613,0.1266232757240079,1.05,3.451182237241272,0.9998469865609843,-0.031232387972015937,1.1980343035252896,4.134634707932198,-0.09507109374999999,0.07077693091385752,0.515,-0.464,0.11852378164911145,0.9790000000000001,4.345119543389635,1.1289841494096962,0.07785056897722245,1.1697940221691374,5.082894867467487,-0.09551972656249999,0.09035157514063594,0.264,-0.581,0.1314816538265653,0.845,2.007884692021268,0.09057896576805069,-0.05526675653512598,1.2126867595031599,2.4349351806232713,-0.09527041015625,0.07612516050519136,0.217,-0.562,0.12194872329500318,0.779,1.7794364232502917,0.25245041805075275,-0.05879381928634346,1.1873917103420653,2.112888058048131,-0.09309150390625,0.09162187561864737,0.398,-0.54,0.13061621718380245,0.9380000000000001,3.0470948292732785,0.32281172917108725,0.032405268327393835,1.2081247371159658,3.681270639583198,-0.09363442382812501,0.09540875875222715,0.405,-0.649,0.1336796041745547,1.054,3.0296319509681036,0.6611956639166943,0.06097529141297226,1.210927570803224,3.6686648588136377,-0.093312109375,0.059540149021904014,0.247,-0.376,0.11068956184556203,0.623,2.2314660558926334,0.7860835945700075,-0.013096122778581815,1.146430683622375,2.5582211559371166,-0.09185107421875001,0.06573425569589214,0.3,-0.449,0.11294960029602251,0.749,2.6560518958345036,1.3456919098802071,0.052031879053150355,1.1602377717323362,3.0816517332284716
18,2003.10.22.13.29.13,False,0.03633900008526564,-0.09572163085937499,0.08397073174576022,0.369,-0.518,0.12733308448434316,0.887,2.897911422583752,1.0271087500273168,-0.009870468712416702,1.1992706141852982,3.475380011616608,-0.095920849609375,0.07268609020868462,0.532,-0.486,0.12034981138169423,1.018,4.420447310156065,1.9698055862905992,0.15802551311809776,1.1722631395674044,5.181927442095836,-0.09525107421874998,0.09099347100987071,0.342,-0.808,0.1317291877537017,1.1500000000000001,2.5962355483391306,0.39871064494929565,-0.0731033073704494,1.2131504901483452,3.1496244280081735,-0.09552250976562501,0.07656363953966956,0.303,-0.615,0.12241952773754837,0.9179999999999999,2.475095318531148,0.46654976886786015,-0.0723226552817545,1.188955631009323,2.9427785162524227,-0.09359721679687501,0.09230473965597273,0.315,-0.54,0.1314557110021399,0.855,2.396244313758816,0.35536739791401883,0.022616292038683313,1.2102395434376558,2.900029624248549,-0.093560888671875,0.09482510218031477,0.366,-0.51,0.1332120110672387,0.876,2.747499996942931,0.5163733399112505,0.00976572612465262,1.2149276443318584,3.338013699087663,-0.094391748046875,0.060443056559063464,0.312,-0.415,0.11208552620899308,0.727,2.7835886626275834,0.9208847600321457,-0.0498062935784495,1.1472940025440652,3.193594578182282,-0.092665625,0.06686072869043251,0.315,-0.522,0.11426843438875083,0.837,2.75666680553567,1.7535774648909133,-0.005292712694643065,1.1627416371279657,3.205291274484864
19,2003.10.22.13.34.13,False,0.07927157447127564,-0.094564599609375,0.08314437524862532,0.33,-0.645,0.12591842849545742,0.9750000000000001,2.620744270263069,0.9371943777669682,-0.06804393241270948,1.2020107156929543,3.1501626959471207,-0.09507026367187499,0.07165901511869975,0.483,-0.513,0.1190519612707908,0.996,4.057052020347549,1.3040166323876017,0.04588946117941354,1.173201711852915,4.7597403753480725,-0.09545927734375001,0.09007715606517708,0.249,-0.557,0.13124925781040153,0.806,1.89715358512501,-0.02107580232847006,-0.0527461242971648,1.212684170663264,2.300648121998161,-0.09578916015625001,0.07768998688496019,0.256,-0.464,0.12333408801148611,0.72,2.075662974668923,0.16451801641201946,-0.0434860209644338,1.1906832570974044,2.4714571513152803,-0.09275063476562499,0.09262395924783992,0.315,-0.542,0.13107966309146463,0.857,2.403118779609615,0.2786704710532337,-0.028136914126246873,1.2149700230742368,2.9197172791124264,-0.09306298828125001,0.09608036511077679,0.361,-0.598,0.13376156528560904,0.959,2.698832054104549,0.5291507592571354,0.0075844067942922875,1.2150660382430938,3.279259171864285,-0.0923529296875,0.06004357834115719,0.259,-0.449,0.1101557757081988,0.708,2.3512157972187278,0.8189660213579235,0.0005006056192338938,1.1485659595881799,2.700526428331415,-0.09273554687499999,0.06643070789374014,0.347,-0.515,0.11407418904146875,0.862,3.041880051181929,1.3241084878194176,0.0054397907968829875,1.1623451650048957,3.535714570016159
20,2003.10.22.13.39.13,False,0.007002719041577676,-0.09601630859375002,0.08215099312564499,0.291,-0.601,0.12636422431804026,0.8919999999999999,2.3028669828858805,0.8243901710111494,-0.10298059096885875,1.1998097849070146,2.763002339405774,-0.09567958984375,0.07175339967329439,0.488,-0.474,0.11959571178492877,0.962,4.080413860302781,1.4066477494168836,0.11733175500600354,1.1704954134215866,4.776105708346275,-0.094619873046875,0.09000474806042946,0.273,-0.51,0.1305901031810149,0.783,2.0905106386322894,0.06844762902132784,-0.08607052406825516,1.214810969990523,2.539575256692399,-0.094947705078125,0.07712675272526563,0.271,-0.466,0.12232580547679577,0.7370000000000001,2.215395181284186,0.14636120486525028,-0.07962835033675945,1.1928832174120871,2.642707731689514,-0.09285986328125,0.09318304498898289,0.334,-0.493,0.13155240051793526,0.827,2.5389122409397915,0.2689837095840808,-0.007852345196099703,1.2149917439731956,3.0847574114143317,-0.092909912109375,0.09558356812496638,0.393,-0.566,0.13329842558587057,0.959,2.9482718814771762,0.4893310711782246,0.04138428469191653,1.2122391945610038,3.5740107309487477,-0.015860693359374997,0.060187498198238834,0.271,-0.312,0.06224224074696479,0.583,4.353956360628215,0.6532393762715443,-0.026809101590352147,1.2851215794402486,5.595363274984448,-0.092426123046875,0.06540568047417249,0.347,-0.508,0.11322760820473787,0.855,3.0646235975642573,1.146572830310129,-0.009957925158128489,1.1621032085901228,3.5614089158504285
21,2003.10.22.13.44.13,False,0.05054022560257554,-0.09529311523437499,0.08311305818510863,0.33,-0.615,0.12644587083789302,0.9450000000000001,2.609812387017911,1.0541880614993007,-0.06507527255351925,1.1985928698295054,3.128102518672389,-0.094702685546875,0.07125172580568023,0.574,-0.466,0.11851332026434044,1.04,4.8433374300855805,2.17191845779875,0.2208401207394646,1.1706650854665277,5.669926026534369,-0.095977880859375,0.09020023054749773,0.281,-0.667,0.131711181017703,0.9480000000000001,2.13345592856108,0.23106417292143844,-0.10481212097028772,1.2144269148796816,2.5909263013541985,-0.09616279296875,0.0766227521999786,0.273,-0.461,0.1229566139182842,0.734,2.2202953651719235,0.2974151817710009,-0.05515522500963783,1.1892006733580576,2.6403767433162253,-0.09250917968750001,0.09289593268956714,0.342,-0.557,0.13110149746177102,0.899,2.6086658552449156,0.3665577092103054,0.04041344594590496,1.2122935538479154,3.16246880045657,-0.092468798828125,0.09484486512484148,0.437,-0.74,0.13246141776859263,1.177,3.2990738538177964,0.6251830335235411,0.03620718180250039,1.2123720835003395,3.999705041774576,-0.09282641601562501,0.06068119975219667,0.208,-0.378,0.11090063802193328,0.586,1.8755527804886294,0.8368523599656434,0.06251107333272737,1.1443833601582885,2.1463513930897986,-0.09245209960937499,0.06617839770453858,0.271,-0.53,0.11369683832421144,0.801,2.3835315387331337,1.3359711603714413,0.008564124474677881,1.160938243409383,2.7671329176877077
22,2003.10.22.13.49.13,False,0.07670057660906815,-0.09546318359375,0.08409170154986895,0.359,-0.574,0.12721884173111406,0.9329999999999999,2.821909043620847,0.8575085587420457,-0.024768822979368263,1.1973439000289592,3.378795579815976,-0.0957056640625,0.07383331024878538,0.515,-0.508,0.12087568753036114,1.0230000000000001,4.260575559254992,1.3889078921789277,0.12089902959234992,1.175281997625159,5.007377754314136,-0.094673193359375,0.09105221922146664,0.359,-0.593,0.13135265572502,0.952,2.733100431189971,0.06274868991302096,-0.05992187142952712,1.2150356927984594,3.3208145758986745,-0.094673486328125,0.07759536521774484,0.261,-0.508,0.12240959814000239,0.769,2.1321857433229123,0.3187015712089494,-0.06128422956633022,1.1928154447348034,2.543304085678927,-0.092990673828125,0.09130628647651756,0.349,-0.559,0.13032307304978893,0.908,2.677960178752593,0.3374088036480609,-0.00377331110525322,1.2127588051967357,3.2477197867484313,-0.09248310546875001,0.0960915752178934,0.344,-0.603,0.1333668460487838,0.947,2.5793516919052686,0.5768655495441553,-0.009367759276039838,1.2184988958994365,3.1429371887229136,-0.092206005859375,0.061457859141510765,0.244,-0.435,0.11081072135311129,0.679,2.2019529971514715,1.109422963527849,0.016987769194936192,1.1496291463060706,2.5314293443213396,-0.09343740234375,0.06556965663015121,0.31,-0.527,0.11414871014314508,0.837,2.7157556104773586,1.3961360471294313,0.04795797777429181,1.156042626414223,3.1395292486354065
23,2003.10.22.13.54.13,False,0.03076860287297012,-0.094581591796875,0.08368681841935253,0.381,-0.591,0.12628998805916633,0.972,3.0168662287108865,0.9445600645425563,-0.0014135863755714818,1.199742906707372,3.619463858380906,-0.0952634765625,0.07216239494475993,0.349,-0.557,0.11950958627213759,0.906,2.920267828601509,1.1224483093665043,0.11505215289297102,1.169672617174068,3.41575731392956,-0.09502216796874999,0.0915411797745619,0.364,-0.544,0.13194316958448438,0.908,2.758763497544506,0.09024922432152982,-0.05173176354675761,1.2147835500440294,3.351300515278998,-0.09459218750000001,0.07681393914881982,0.237,-0.652,0.12185262895643142,0.889,1.9449723984596152,0.41055789353935257,-0.026154463314946103,1.1873468398346712,2.309356830876685,-0.092617333984375,0.09277409191780651,0.596,-0.454,0.13109158129165607,1.05,4.546439932507971,0.3662469863614981,0.053991334998864944,1.2102505085332083,5.502331240333456,-0.09338588867187499,0.09522096201735752,0.332,-0.608,0.1333714954949028,0.94,2.489287525554427,0.6656499818946573,-0.052108558147197934,1.217423109118928,3.0305161588514338,-0.0893546875,0.060268332090969164,0.247,-0.381,0.10778001684565651,0.628,2.291704967477503,0.8801095809486985,-0.0034548720199736034,1.1531839375959554,2.642757358203918,-0.09289931640625,0.06614226735441339,0.332,-0.569,0.11403982865442779,0.901,2.911263581481272,1.5440600189242089,-0.04772885259348532,1.1621673609091194,3.3833755134009214
24,2003.10.22.13.59.13,False,0.04943163558843644,-0.09491059570312499,0.08551124038090592,0.33,-0.635,0.12775051235984586,0.9650000000000001,2.5831598942668865,1.0722686472586407,-0.10165544344005868,1.2041346366948853,3.1104723008078556,-0.09577880859374999,0.07349764957010906,0.32,-0.522,0.12072897194944032,0.8420000000000001,2.6505651032463997,0.9581837621242197,0.0411563006318488,1.1761448524827602,3.117448502353689,-0.09407084960937499,0.09171415506942467,0.339,-0.645,0.13138040564075043,0.984,2.5802934489863683,0.20897130396571617,-0.09129605546226344,1.2198710104055668,3.1476251767578654,-0.09493271484374999,0.07759132827003123,0.249,-0.542,0.12260764482817742,0.791,2.0308684694902106,0.3314377557115482,-0.06376497383707792,1.1924525470669203,2.4217142792015,-0.09259809570312501,0.0927777873126929,0.344,-0.522,0.13108060553142245,0.866,2.624339417760294,0.4029923677269731,0.03031994702425748,1.2115024856088206,3.1793937276978013,-0.09259833984375,0.09693586745672435,0.435,-0.713,0.13405601419334476,1.148,3.2449122302906397,0.5832473353989269,0.00564947804734034,1.2197771855974828,3.9580699077747674,-0.13276210937500002,0.06175453274295367,0.359,-0.452,0.14642199288358287,0.8109999999999999,2.451817469015283,1.1719893006385096,-0.04369171927887269,1.0931236609930437,2.680139687816685,-0.093603564453125,0.06761331574335265,0.281,-0.488,0.11546942341650722,0.769,2.4335446708381934,1.4565099119007323,-0.052966391358643956,1.163800633162351,2.832160828750354
25,2003.10.22.14.04.13,False,0.0047076239247278995,-0.093411767578125,0.08395173422796863,0.398,-0.51,0.12559320046066635,0.908,3.168961365266321,0.7102407078373534,0.00853415082816195,1.2015967163711108,3.8078135708109238,-0.093835986328125,0.07276061660012965,0.491,-0.469,0.11874047186281148,0.96,4.135068627378237,1.2897611499744404,0.10162340938565596,1.1759285061996902,4.862545074026094,-0.094018212890625,0.09143929963587862,0.288,-0.505,0.1311509430886674,0.7929999999999999,2.1959430349295426,0.06700509968574542,-0.0688837922627859,1.2180121314831875,2.6746852565901915,-0.09403515625,0.07837306388641659,0.227,-0.432,0.12241302117792148,0.659,1.8543778906499362,0.11006858804066733,-0.0621499553117975,1.1966676246891799,2.219073985680191,-0.09203129882812501,0.094211136440273,0.43,-0.498,0.13170230899023516,0.9279999999999999,3.264938961942433,0.3039457463669879,0.036823324792260435,1.2135365121497097,3.9621226402573146,-0.091671875,0.09719898671065519,0.378,-0.605,0.13360904042613939,0.983,2.8291498748467006,0.5893691494806963,-0.018076373242615,1.221224900107262,3.4550282732981348,-0.229082763671875,0.06175658125179043,0.176,-0.662,0.23726101226171384,0.8380000000000001,0.7417990774053552,1.3586884416051932,-0.06438059038736571,1.0352537980930139,0.7679503123057875,-0.09209165039062499,0.06664058688898998,0.271,-0.452,0.11367427102285778,0.7230000000000001,2.384004731778812,1.3433383698166983,0.033936301650631405,1.161918557887892,2.770019339946347
26,2003.10.22.14.09.13,False,0.05294554938261592,-0.0947822265625,0.08273517992127001,0.361,-0.623,0.12581248137108655,0.984,2.8693496548663,1.022387309271097,-0.06472687943439986,1.1996288491635656,3.4421546243151333,-0.094085498046875,0.07167955468070798,0.547,-0.596,0.1182794973862889,1.143,4.62463919857178,1.6238826681287488,0.13194890787344055,1.1733753139330196,5.42643747145111,-0.0952541015625,0.09121744165928293,0.356,-0.527,0.13188618398961943,0.883,2.6992971456966273,0.14432870208286896,-0.05556251653637649,1.2161439906687082,3.2827340027681498,-0.09453515625,0.07707109538930165,0.291,-0.522,0.12197069119964334,0.813,2.385819061430808,0.40909054165503544,-0.061403595325699396,1.1914847798334829,2.8426670991314134,-0.09249042968750001,0.09301838489212962,0.471,-0.505,0.13117507199052247,0.976,3.5906212426857307,0.30938494740567846,0.04511637645961445,1.2107249455204632,4.347254708435299,-0.0920986328125,0.09664173901988234,0.388,-0.591,0.13349825424595915,0.979,2.906405047703044,0.6117416930480548,-0.0007586291868314192,1.219416619370322,3.544118617790885,-0.084172607421875,0.0606402505112614,0.315,-0.444,0.10374135059013656,0.759,3.0363977161287248,1.343884592933378,0.01853851952212882,1.1655698454350087,3.539133616667371,-0.097586865234375,0.06618041358235122,0.266,-0.479,0.11791116744483164,0.745,2.2559355976562294,1.5455178509771557,0.005655968922987404,1.1516766887958347,2.598108439245379
27,2003.10.22.14.14.13,False,0.0563917126187608,-0.09542309570312499,0.0834282540744838,0.393,-0.562,0.12675109771313373,0.9550000000000001,3.1005648636625422,0.8280086183428161,0.014606790055415937,1.1978303545945543,3.7139507100843185,-0.095155419921875,0.07164175615873232,0.591,-0.483,0.11910959308979116,1.0739999999999998,4.961816967626383,1.5207645090366375,0.11115003221040629,1.1726388924707658,5.818419553560055,-0.09460869140625,0.09048207966700206,0.286,-0.535,0.1309114633271997,0.821,2.1846826300090503,0.05475076498623688,-0.06737445296512841,1.21590109085564,2.656357993001373,-0.09419545898437501,0.07688629127497179,0.254,-0.479,0.12159065046004514,0.733,2.088976405989906,0.09844122271945022,-0.016319747012526777,1.190981381077807,2.487932005044812,-0.09308271484375001,0.09316358729728248,0.354,-0.566,0.13169603563046706,0.9199999999999999,2.6880080201753946,0.4000272575996169,0.0022933134819692912,1.2131255739060895,3.260891272139447,-0.09252006835937501,0.09681733509348779,0.388,-0.598,0.13391624032890156,0.986,2.897333430561241,0.7167117617377623,-0.029778141363640667,1.2225612235469479,3.542167503890427,-0.092835205078125,0.05988315560368875,0.278,-0.391,0.11047337972087722,0.669,2.5164433341534105,0.8381013055284221,-0.037209662562832965,1.1485077571704183,2.890154689754983,-0.0930236328125,0.06578142538638984,0.266,-0.522,0.11393240183328007,0.788,2.3347177424491057,1.4729816228031938,-0.051676618505229636,1.1604016259924288,2.7092102645713148
