reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor
4384,2004.04.04.08.21.57,False,0.14466523027801886,-0.002514208984375,0.07515281237758846,0.403,-0.425,0.07519485657329313,0.8280000000000001,5.359409118723329,0.6620566348612376,-0.010698525861140916,1.2791480677861577,6.85547781869046,-0.0022488769531250003,0.07631916959816078,0.464,-0.303,0.07635229594257874,0.767,6.077092958002918,0.26181730714761686,0.1342386972589947,1.2586742069602905,7.649080159538289,-0.002423388671875,0.07172233371929487,0.334,-0.288,0.07176326335108288,0.622,4.654191913848635,0.09611695867097492,1.920674300897592e-05,1.2580379432181252,5.855150022640566,-0.0029946777343750003,0.055219586695995956,0.242,-0.237,0.05530073100429483,0.479,4.376072352121449,0.11537528964694532,0.032564353153166276,1.260579659441899,5.516387795330366
4385,2004.04.04.08.31.57,False,0.09993335900273337,-0.002820654296875,0.07360443734209844,0.408,-0.349,0.07365846378461456,0.7569999999999999,5.539078322255495,0.5775599434986214,0.05643267740781959,1.2716660849855774,7.0438580444911265,-0.0028797851562499996,0.07535403938420517,0.415,-0.293,0.07540904729581524,0.708,5.5033184330261395,0.1333956962518461,0.12193854145898447,1.251718089082316,6.888603232598966,-0.002750927734375,0.06845893445816346,0.347,-0.391,0.06851418328015649,0.738,5.0646447696983685,0.16277651150361327,-0.01585195481933252,1.2593264306854235,6.378041020513845,-0.0038406738281249993,0.055615189232565594,0.334,-0.227,0.05574764612813823,0.561,5.991284353644053,0.27762347305098034,0.06950004841579883,1.2573046062930333,7.532869415448047
4386,2004.04.04.08.41.57,False,0.16928278779172473,-0.0028111816406249995,0.07328187860851268,0.405,-0.361,0.07333577895276885,0.766,5.52254309947176,0.4849941103330213,0.04706167429472238,1.272850719007889,7.029372954914687,-0.002768994140625,0.0756651843493496,0.342,-0.371,0.0757158335566074,0.7130000000000001,4.516888792412366,0.17645796293175264,0.11641278592285187,1.255244705923705,5.669800743921739,-0.0022256347656250002,0.0670975489222551,0.271,-0.305,0.06713445107755313,0.5760000000000001,4.036675591298769,0.13403051661990473,-0.011763562985224662,1.258070280744173,5.078421594418392,-0.00403720703125,0.05531281322662115,0.229,-0.22,0.055459952647439664,0.449,4.129105581026346,0.12216410391682109,0.016761093035646615,1.2602856400288094,5.203852469930318
4387,2004.04.04.08.51.57,False,0.13367610681577385,-0.0027288085937500002,0.07638471699481138,0.398,-0.317,0.0764334441636562,0.7150000000000001,5.207144651859708,0.5536647066029974,0.06224576500376611,1.2767292976178146,6.6481141339632055,-0.0019512207031249999,0.0770083733365377,0.361,-0.325,0.07703308916414994,0.6859999999999999,4.686297848327807,0.16957116015439233,0.11297594170961273,1.2527844057490367,5.8709208650803415,-0.002902197265625,0.07121586528174936,0.281,-0.32,0.07127497609117013,0.601,3.942477646580531,0.06639732312649116,-0.012540653476780461,1.2574798314188849,4.9575861263948084,-0.004320703125,0.055164134361178147,0.242,-0.247,0.05533308409362793,0.489,4.373513675661327,0.11189891372665972,0.029187954601782223,1.258469478628525,5.503933475184235
4388,2004.04.04.09.01.57,False,0.09905430491786416,-0.00333720703125,0.07392500926305709,0.354,-0.508,0.07400029692719144,0.862,4.783764588786704,0.5906756658623191,-0.00623650909601812,1.2769658709834877,6.108704114699979,-0.00194423828125,0.07497147905624327,0.393,-0.354,0.074996684822564,0.747,5.240231630635485,0.18473613988341864,0.08728603168126609,1.2544529372861053,6.57362396111024,-0.002378466796875,0.06789486915094754,0.3,-0.33,0.0679365171415795,0.63,4.415887252135709,0.17361880607700764,-0.03022605462233673,1.259216572219425,5.560558408941784,-0.00401875,0.0552146763848277,0.303,-0.249,0.05536073373650091,0.552,5.473193354737338,0.25700774742534005,-0.0024193592569280793,1.265396673329887,6.925760663575872
4389,2004.04.04.09.11.57,False,0.14210054249214926,-0.002935400390625,0.0745219338827492,0.388,-0.378,0.0745797238200714,0.766,5.202486414887726,0.4985635575113325,0.05207631023011821,1.273936673048665,6.627638234962946,-0.002476904296875,0.0758130980357352,0.334,-0.315,0.07585354895238504,0.649,4.403221795326402,0.10381527391046275,0.11102463922795522,1.2527918473122064,5.516320367092334,-0.0024645996093749997,0.06779506772435472,0.295,-0.286,0.06783985155485214,0.581,4.3484764963183435,0.11854840301332281,0.005971115961488082,1.261338124246704,5.484899187197059,-0.003999560546875,0.0560288922555587,0.229,-0.222,0.05617146296789077,0.451,4.0768032004240835,0.1131720337898412,-0.007489938316609322,1.2570868040785717,5.124895506078404
4390,2004.04.04.09.21.57,False,0.09573193061028062,-0.002896826171875,0.07527851249228969,0.378,-0.347,0.07533422890640001,0.725,5.01763946465359,0.5135897177970903,0.03589352250259217,1.276301025530299,6.404018394478677,-0.0025734374999999998,0.0767586847278687,0.508,-0.32,0.07680181157836545,0.8280000000000001,6.614427310502402,0.33622042964376453,0.1108712681866965,1.2610649582490896,8.341222500160349,-0.0021126464843750003,0.0696538508743697,0.327,-0.312,0.06968588247842511,0.639,4.692485599235109,0.17789399105617276,0.04246941998143451,1.2602838646524612,5.913863885830043,-0.004087841796875,0.05698337758441576,0.312,-0.266,0.05712981508358289,0.5780000000000001,5.461246453249205,0.26204778122159533,0.0165326331267577,1.2617517504227638,6.890737271877295
4391,2004.04.04.09.31.57,False,0.0925177441726256,-0.00297783203125,0.0737809958486934,0.295,-0.442,0.07384106467292607,0.737,3.9950669902537594,0.4053498820400905,-0.010523852117792633,1.2716636908628862,5.080381634070578,-0.002700634765625,0.07615467517085424,0.366,-0.303,0.07620254574825978,0.669,4.802989144340473,0.06602059074307398,0.12703380718594828,1.252527632338772,6.015876621109596,-0.003294775390625,0.06725538120350263,0.332,-0.337,0.0673360367537556,0.669,4.930495110873644,0.1049433674746365,0.03157235262521009,1.2540131587500574,6.182905748188373,-0.00350048828125,0.05451837598529583,0.212,-0.276,0.05463063918975551,0.488,3.8806062521735023,0.14263391303416206,-0.017785318477444287,1.2576583326845823,4.880476788913892
4392,2004.04.04.09.41.57,False,0.10643228528942272,-0.0030135253906249998,0.07698899362460476,0.417,-0.381,0.07704794919145723,0.798,5.4122141390654335,0.594128296675128,0.07468518969940147,1.2759181404879911,6.905542200239183,-0.002981494140625,0.0749963644907541,0.337,-0.347,0.07505560601407882,0.6839999999999999,4.490004383373923,0.16782658041332077,0.08701204575350553,1.2514675622101787,5.619094839973979,-0.003042578125,0.06851600764997016,0.295,-0.327,0.06858352999035192,0.622,4.3013242398211275,0.271151298001326,0.040338214263436444,1.2653012692754846,5.442471020211082,-0.00345615234375,0.055401785557940654,0.244,-0.276,0.05550948416290004,0.52,4.395645242963332,0.2974406606484483,-0.04021109557654779,1.2671448809202717,5.56991936796253
4393,2004.04.04.09.51.57,False,0.13828487845698445,-0.00261171875,0.07597906603764057,0.393,-0.381,0.07602394064228221,0.774,5.169424219262654,0.4499306722297809,-0.00834115995230482,1.2711372890001988,6.5710478877654985,-0.0020435546875,0.07738444672656578,0.364,-0.339,0.07741142493803806,0.7030000000000001,4.702148297765533,0.11224507969299324,0.14614703409402427,1.2507068384235773,5.881009031297136,-0.0017490234375,0.06952624208807834,0.291,-0.273,0.06954823809324719,0.5640000000000001,4.18414625557933,0.09477852815488808,0.015765996330851868,1.2597646974824148,5.271039741882074,-0.0038445800781250006,0.05581867805006904,0.227,-0.315,0.05595092148691007,0.542,4.057127102957679,0.25077392484018635,0.0024161492427263757,1.2638683580953411,5.12767457019923
4394,2004.04.04.10.01.57,False,0.09813934235380306,-0.0025559570312499997,0.07796405417761863,0.5,-0.383,0.0780059399030372,0.883,6.409768289716259,0.6083734738768509,0.07143185100828757,1.2781065785460803,8.192367018042408,-0.00251103515625,0.07683019639076863,0.315,-0.352,0.07687121941923389,0.667,4.097762496547364,0.17643395840673115,0.1081050837594984,1.2594782106160978,5.1610425766812265,-0.0027825683593750003,0.07081290985404624,0.315,-0.269,0.07086755878871429,0.5840000000000001,4.44491111848718,0.1629483562654741,-0.008991792075532891,1.2622881932393528,5.610758824864694,-0.0039544921875,0.0551629243424218,0.244,-0.244,0.05530448653110116,0.488,4.411938620256127,0.1576807543817882,0.02360394994679545,1.2604309813567083,5.5609441248149905
4395,2004.04.04.10.11.57,False,0.13629395156890795,-0.0032158691406249996,0.07467209132453537,0.344,-0.327,0.0747413074351083,0.671,4.602541911628543,0.3234563516243676,0.023784309897790602,1.266695941456676,5.830021159844127,-0.0022211425781250003,0.07696100037279931,0.386,-0.383,0.07699304548291602,0.769,5.013439818868439,0.1545933747380408,0.12708394820445973,1.2521630076751464,6.277643882392646,-0.0021274414062500005,0.07039828564652141,0.259,-0.288,0.07043042402901072,0.5469999999999999,3.677388054533313,0.000723618197266962,-0.0189801910116512,1.25377247719533,4.6106079307407475,-0.003941894531250001,0.05551376907892538,0.254,-0.234,0.05565354516869298,0.488,4.563950045412088,0.19115150009392146,0.04466792900588525,1.2615577261269633,5.757686441447124
4396,2004.04.04.10.21.57,False,0.1314634342413598,-0.0024108886718749996,0.07571116584355275,0.352,-0.422,0.07574954136876424,0.774,4.646892821256726,0.5994521326250797,0.012377695090020766,1.2790709391933794,5.943705565215813,-0.00211474609375,0.07524372584240144,0.361,-0.303,0.07527343774325376,0.6639999999999999,4.795848453624718,0.11452308738793882,0.10934291242623505,1.2515099992383756,6.002052294543235,-0.0026517578125,0.06822927954151242,0.317,-0.266,0.06828079090234676,0.583,4.642594144132929,0.19978267836320818,0.025954534764478142,1.2622357516238953,5.860048309004322,-0.004273974609375,0.05529918789687641,0.222,-0.22,0.0554641058795292,0.442,4.00258863781551,0.21794118829474796,-0.0015233107557112257,1.2637299045256198,5.0581909571219255
4397,2004.04.04.10.31.57,False,0.13541790602174686,-0.0038211914062499996,0.07512342292533036,0.442,-0.33,0.07522054357541728,0.772,5.876054319613417,0.47385776847635075,0.051404921017510145,1.2739165686117526,7.485602955818191,-0.0019805175781250003,0.07574799632074179,0.366,-0.354,0.07577388334039885,0.72,4.83016025925211,0.1679504797182214,0.12148473937881046,1.2546815659587391,6.060313037910105,-0.00203115234375,0.06883256623185517,0.264,-0.32,0.0688625279372334,0.5840000000000001,3.8337250738257813,0.09012470963598984,-0.004035135194382479,1.2576935245041565,4.821651200079904,-0.003738720703125,0.05485694859633462,0.291,-0.232,0.05498420538479096,0.523,5.292428943248724,0.18289220393852768,-0.013264471283903113,1.2636004850734923,6.687515779906078
4398,2004.04.04.10.41.57,False,0.10236246469225463,-0.0035176269531249998,0.07377860463434181,0.325,-0.393,0.07386241399502101,0.718,4.400072816763177,0.4282821430860504,0.006182833479788512,1.271239243071332,5.593545237040765,-0.0020277343749999996,0.07629473465116675,0.317,-0.425,0.0763216760965553,0.742,4.153472725087434,0.13506228377435514,0.09846812417290551,1.254142523499068,5.209046764725705,-0.00198681640625,0.06990881771953275,0.288,-0.269,0.06993704479297792,0.5569999999999999,4.1179892695282545,0.11001473318225008,-0.016913470212523037,1.262543965573335,5.199142502538644,-0.004701513671875,0.05612123906571644,0.232,-0.256,0.05631782759551477,0.488,4.119477080441874,0.27719931759730265,-0.006051421060587016,1.265695540127166,5.214003768371359
4399,2004.04.04.10.51.57,False,0.17747914781471824,-0.002806005859375,0.07454650337273727,0.439,-0.359,0.0745992951306135,0.798,5.884774101837947,0.6130808955078475,0.044535382385927656,1.2743028665470855,7.498984506954145,-0.002007177734375,0.07622908907199243,0.383,-0.295,0.07625550985471886,0.6779999999999999,5.022587885513942,0.20653951780444313,0.16049488803790748,1.2567751928962587,6.3122638586551965,-0.00199072265625,0.06711873306308301,0.298,-0.293,0.06714824870901324,0.591,4.4379415059859895,0.16061960723475144,0.02735336457409165,1.2592587032681035,5.5885164660076105,-0.0036104492187500003,0.05484284016511479,0.254,-0.232,0.05496155438975048,0.486,4.621412236611839,0.1586772474711573,0.014507948539433586,1.2615100674255773,5.829958062209589
4400,2004.04.04.11.01.57,False,0.1161624681001524,-0.003111962890625,0.07489850628422438,0.332,-0.364,0.0749631279806321,0.696,4.428844005626039,0.5437370886691539,0.04838180196080246,1.2761983012589082,5.652083196520649,-0.002330517578125,0.07541138079781907,0.334,-0.342,0.07544738342723109,0.676,4.426926221001986,0.16260646271395052,0.11710770483843014,1.2538452589666422,5.550680453998454,-0.0024163574218750003,0.06768458439598063,0.269,-0.295,0.06772770295858907,0.5640000000000001,3.971786850123581,0.2062054703638445,0.028225723631113215,1.2641442868591541,5.02091165520604,-0.00408447265625,0.054742885285398925,0.239,-0.291,0.054895049014004896,0.53,4.353762393745673,0.2480539049260786,0.015152899631119926,1.2628538671410152,5.498165675554846
4401,2004.04.04.11.11.57,False,0.14716691558111977,-0.0030648925781249997,0.07257653448128175,0.344,-0.442,0.07264122055574318,0.786,4.73560324796611,0.5355671745773978,0.029021956115240027,1.2712503787466025,6.020137422570558,-0.0018143554687500003,0.07580310000060529,0.457,-0.291,0.07582481028969838,0.748,6.027051017390918,0.17538246669926894,0.16589103954916956,1.2534705827493537,7.55473115102908,-0.001916796875,0.06912766305825939,0.283,-0.269,0.06915423277107664,0.552,4.092301926576548,0.13252859895104896,-0.006581133676565557,1.2595323991430902,5.154386863598849,-0.0038593749999999995,0.054143369338815396,0.215,-0.259,0.05428074445648291,0.474,3.960888933134776,0.1275190922481353,0.01926021945661633,1.257340033375525,4.980184223384426
4402,2004.04.04.11.21.57,False,0.08452744478153285,-0.0032925292968750005,0.074875121444817,0.554,-0.515,0.07494747868038573,1.069,7.391843058023854,0.714586762974601,0.03173539449451503,1.27109678564302,9.39574795103179,-0.0020945800781250004,0.0773484202499036,0.342,-0.303,0.07737677546175839,0.645,4.419930889586182,0.1313809794089913,0.14409219736649634,1.2576187672317543,5.558588036610925,-0.002616015625,0.06924027471015158,0.293,-0.298,0.06928967585208853,0.591,4.2286241982927155,0.05476448074894291,0.025211170380667145,1.256474777093138,5.3131596469604885,-0.004323535156250001,0.05635285659215884,0.234,-0.244,0.05651846956830793,0.478,4.1402394967045035,0.1381863746475811,-0.023035005500146675,1.262599570179858,5.227464608980777
4403,2004.04.04.11.31.57,False,0.1283579476668369,-0.003202001953125,0.0770453984591329,0.398,-0.43,0.07711190725325354,0.8280000000000001,5.1613299965837305,0.5800059388309471,0.002937005134492925,1.2735871288590692,6.573403451443262,-0.002617822265625,0.07741340666820072,0.376,-0.342,0.07745765633809627,0.718,4.854265127243084,0.2631606510336013,0.10994583890689459,1.2581884474025062,6.107580303726105,-0.0022453125,0.06871652222898139,0.359,-0.308,0.06875319523824874,0.667,5.221575502868865,0.2082821494057101,0.03598315910712324,1.2591822478571948,6.574915179058481,-0.003529833984375,0.057132412748770525,0.259,-0.22,0.0572413514380393,0.479,4.524700998374464,0.22582876426707132,0.04927180015370113,1.2647961555071252,5.722824427563274
4404,2004.04.04.11.41.57,False,0.1112548042733934,-0.003404833984375,0.07727076370722771,0.4,-0.444,0.07734574208293159,0.8440000000000001,5.171583971243205,0.7011591846889367,0.01323961318619806,1.2788641636277784,6.613753410014766,-0.002543701171875,0.07672154936575888,0.447,-0.305,0.07676370596013701,0.752,5.823064355857503,0.2628171662109171,0.18205471207381438,1.255343542514795,7.309946236773791,-0.0025115234374999997,0.07101676507626836,0.339,-0.293,0.07106116148695432,0.632,4.77053840531772,0.10955831302956964,0.03668355441207616,1.2594066886928739,6.008047976323373,-0.003749169921875,0.056356610119787924,0.264,-0.269,0.05648118075338789,0.533,4.674123247399791,0.23823315920939292,0.02208624794268442,1.2662430823174433,5.91857622791913
4405,2004.04.04.11.51.57,False,0.09215037365059453,-0.0027845703125,0.07783432660878807,0.5,-0.364,0.07788412052831277,0.864,6.419793875931845,0.48866126428058143,-0.015824164369347173,1.272358501647093,8.168279316863826,-0.002209521484375,0.07723486525717813,0.349,-0.327,0.07726646359504474,0.6759999999999999,4.516836720121122,0.1549123934030434,0.13975379841237592,1.2558378082332642,5.672414326744436,-0.002874365234375,0.06885946673671704,0.31,-0.303,0.06891943219996538,0.613,4.498005716305883,0.1458614173739381,0.009699349493396334,1.258498250596978,5.66073232514616,-0.0037892089843750004,0.056733728658870615,0.288,-0.278,0.05686012726213005,0.5660000000000001,5.065060770481489,0.24176746319409892,0.04087502026624068,1.2606406898188367,6.385221703674113
4406,2004.04.04.12.01.57,False,0.10029294237073116,-0.003227441406250001,0.07572772612974539,0.42,-0.393,0.0757964701210584,0.813,5.541155139931933,0.5170802232688909,0.02175691633290333,1.2742436994893178,7.0607820249511155,-0.002865380859375,0.07643063895484815,0.334,-0.322,0.07648433158834314,0.656,4.366907483714017,0.041495474058477644,0.08876978531428159,1.2497788797536085,5.457668742983753,-0.0020736328125,0.06893912798455913,0.344,-0.295,0.06897030752659075,0.639,4.987653561895089,0.09716555627479684,0.007671862314265597,1.255561667464808,6.262306622909786,-0.0033741210937500003,0.055744121696549416,0.232,-0.303,0.05584614397498721,0.535,4.154270706745839,0.17839019904662168,0.003952439126656553,1.261875950059951,5.2421742948811305
4407,2004.04.04.12.11.57,False,0.13612460005047206,-0.002489404296875,0.0747191923151681,0.4,-0.427,0.07476065030471829,0.827,5.350408247783196,0.49156249240088057,0.012182998220481555,1.2731999995348504,6.812139778588825,-0.0024070312500000003,0.07552880923713993,0.376,-0.408,0.07556715440069679,0.784,4.975706746958477,0.2895935334084663,0.17414931354056665,1.2598093552912693,6.268441909004177,-0.002316162109375,0.06819739052723148,0.359,-0.283,0.06823671065959015,0.6419999999999999,5.261097677918993,0.12405125044459009,0.05792356220816893,1.2590309425276933,6.623884768160609,-0.00437587890625,0.05636009992437324,0.232,-0.273,0.056529719437544534,0.505,4.104035935581097,0.1416547663081138,0.008323640450330428,1.2575095194285268,5.160864257069989
4408,2004.04.04.12.21.57,False,0.10834716088402518,-0.0034991210937500004,0.07516333256134619,0.442,-0.371,0.07524473676049541,0.813,5.87416501179198,0.41615123894192996,0.024997462132270692,1.2709966059091768,7.466043792538048,-0.0024741699218749995,0.07689629415949324,0.352,-0.308,0.0769360875809631,0.6599999999999999,4.57522615287105,0.10150274067510123,0.12206944670149396,1.2520499895174202,5.728411856742025,-0.002858349609375,0.0693837515848989,0.291,-0.386,0.06944260325250182,0.677,4.190511103708027,0.1587454987748469,-1.6697730109566524e-05,1.2580660271689643,5.271939656049389,-0.003578564453125,0.056555559652669916,0.237,-0.298,0.056668663749658635,0.5349999999999999,4.182205549207566,0.20381349351787348,-0.005979188534669741,1.2638662288807454,5.285748355881093
4409,2004.04.04.12.31.57,False,0.11435759846155691,-0.0035666992187500003,0.07360011148489667,0.352,-0.349,0.07368648284391276,0.701,4.776995541307461,0.4866034124420682,0.02636822793522866,1.2710279983789632,6.071695081133254,-0.002156103515625,0.07583568081851731,0.479,-0.332,0.07586632499059201,0.8109999999999999,6.313736694895918,0.20972324317134472,0.09660672307622671,1.2577294266079988,7.940972433025324,-0.0030537109375,0.06941241070346457,0.322,-0.293,0.06947955030191438,0.615,4.634457169063282,0.16527698287456571,0.04028790385402463,1.2591196506733926,5.835336091771759,-0.00404013671875,0.05560816327336804,0.21,-0.217,0.05575473547012621,0.427,3.766496212909476,0.05351614408739769,0.04026597800913336,1.256356267195295,4.732061122456164
4410,2004.04.04.12.41.57,False,0.12662200417443475,-0.0028022460937500004,0.074951921795859,0.483,-0.347,0.07500428763785774,0.83,6.439631855875531,0.6019183347924777,-0.002342642817242995,1.2744253473550768,8.206830064762991,-0.002363720703125,0.07691549100199675,0.393,-0.359,0.07695180265361315,0.752,5.107092835356045,0.11790572639182262,0.11364022727604933,1.2517149173035858,6.392624286069428,-0.00229384765625,0.06972207789317826,0.332,-0.293,0.06975980133868287,0.625,4.759187865059199,0.08247934184956618,0.0252361027422998,1.255830704860619,5.9767342511414,-0.0036221679687500003,0.05518722144595533,0.266,-0.225,0.05530596271396738,0.491,4.809607987039387,0.09182144116162894,0.031061171486737347,1.2557552455509566,6.0396904587684865
4411,2004.04.04.12.51.57,False,0.09580380080785,-0.00260107421875,0.07404430775262069,0.315,-0.469,0.07408997973853314,0.784,4.251587071715353,0.5211536730240853,-0.010572480285986651,1.2752640981282881,5.4218963526249695,-0.002349560546875,0.07650464219985081,0.337,-0.327,0.07654071278013176,0.664,4.402885572388837,0.08750484200090414,0.07473003269315819,1.2512412587630566,5.509072085785509,-0.002362255859375,0.0686245593621225,0.308,-0.286,0.06866520516528458,0.594,4.485532363277888,0.09237289994919218,-0.04517855808544828,1.257209858205985,5.63925550641495,-0.003817333984375,0.055717840205010735,0.249,-0.244,0.055848453477776575,0.493,4.458494094184417,0.17702702362018252,0.008403300783424847,1.2626316304985876,5.629435667708393
4412,2004.04.04.13.01.57,False,0.12135051820127885,-0.00329033203125,0.07409644517640762,0.422,-0.444,0.07416946455689329,0.866,5.689673001162032,0.46653979869548,0.06610555994129114,1.2700675540682334,7.226269072033927,-0.003046142578125,0.0764922584022191,0.391,-0.42,0.07655288747054631,0.8109999999999999,5.107580039360855,0.02263867149161225,0.0823555651291722,1.2474295471029728,6.371346255292096,-0.0037307617187500005,0.06831310734952634,0.273,-0.281,0.06841490494585226,0.554,3.9903585368724683,0.01719445238442896,0.022631040970585388,1.2544764155491974,5.005810674091914,-0.0036777832031250008,0.05431426685999671,0.247,-0.261,0.05443864136647906,0.508,4.537218303028625,0.18111401338455702,-0.007503387159762168,1.2596255313600402,5.715196015848931
4413,2004.04.04.13.11.57,False,0.10768473159819247,-0.003351806640625,0.07426502972658623,0.417,-0.352,0.07434062986043954,0.7689999999999999,5.6093148629872855,0.6080562831480956,0.03406357320554829,1.2733701443840693,7.142734076977827,-0.0023764648437500004,0.07670798086841368,0.339,-0.288,0.07674478427921014,0.627,4.417238294222866,0.14805383029553498,0.11635544624708706,1.2579319849392485,5.55658533540143,-0.002813818359375,0.0697688458415973,0.295,-0.393,0.069825564257141,0.688,4.224813693071311,0.1631007869387302,-0.0009137266902674427,1.2577077583121428,5.313580959199164,-0.0039287597656250004,0.05623775346742952,0.266,-0.276,0.05637481767916748,0.542,4.718418807379958,0.32201972095299425,0.04112455547421318,1.2645091283026504,5.966483653086862
4414,2004.04.04.13.21.57,False,0.12392083104790186,-0.002815283203125,0.07466978222649258,0.347,-0.366,0.07472283584865892,0.713,4.64382803541881,0.45763034539682756,0.0076013580456582045,1.2703039021463052,5.899072874288924,-0.0024968261718749996,0.07686996737646026,0.347,-0.352,0.07691050659949279,0.699,4.5117372819682915,0.18554942039812738,0.106342416445418,1.2564780574085237,5.668898895585132,-0.002977734375,0.06930389368587593,0.286,-0.295,0.06936783535639014,0.581,4.122948316472928,0.14835078658852296,0.03250739696158536,1.25963869258101,5.193425226941034,-0.00347265625,0.055614370774956505,0.264,-0.283,0.05572268459186976,0.5469999999999999,4.737747327387723,0.2581945006964994,0.0313568872356341,1.26546128595451,5.99543582544361
4415,2004.04.04.13.31.57,False,0.15026711149454824,-0.002802392578125,0.07374087247634412,0.33,-0.347,0.07379410327210688,0.677,4.471902026956879,0.42182503670027316,0.0070239661233518855,1.2717307761998857,5.687055435831715,-0.0023561035156249997,0.07703062370975769,0.4,-0.403,0.07706664786333077,0.803,5.190312685058731,0.18169060723696218,0.09596367269650202,1.256945382107597,6.523939561179055,-0.00290556640625,0.06813514308285681,0.283,-0.33,0.0681970676720231,0.613,4.1497385395075685,0.11154877437480604,0.01413985682591905,1.258699792111369,5.223275036994712,-0.004318554687499999,0.05557806558772599,0.254,-0.247,0.05574559434666116,0.501,4.556413883049991,0.17666549845040258,-0.018406590249678962,1.2612543413393718,5.746796790935785
4416,2004.04.04.13.41.57,False,0.13035119967398295,-0.0025306640625,0.07369960895755501,0.4,-0.33,0.07374304456078383,0.73,5.424240379311895,0.43081377743619065,0.02261478424681725,1.2713825675231907,6.896284660312522,-0.002047412109375,0.07679916132241459,0.427,-0.327,0.07682644776489328,0.754,5.557981820358516,0.09912495376367936,0.12197656071508464,1.2501405550726605,6.948258477986751,-0.0021134765625,0.06967276269354483,0.332,-0.396,0.0697048107703568,0.728,4.762942418619819,0.12847031809162335,0.019863668597088893,1.2580011320052407,5.991786954299511,-0.004074755859375,0.05499643833850392,0.273,-0.305,0.055147183656415084,0.5780000000000001,4.9503887941200935,0.22211111682297657,0.0382319465479362,1.2642107975747932,6.258334965719882
4417,2004.04.04.13.51.57,False,0.12879970694525245,-0.002488720703125,0.07672894006742965,0.471,-0.415,0.0767692905699237,0.8859999999999999,6.135265761912955,0.6393588707149291,0.019544543886374385,1.2746160476045234,7.820108196452847,-0.0021926757812500003,0.07631289148822314,0.43,-0.354,0.07634438574233865,0.784,5.632372253949945,0.2884516748558288,0.16431782399530853,1.2578158471016507,7.084487077793884,-0.001991650390625,0.07012122301138328,0.305,-0.305,0.07014950169381552,0.61,4.347856971689497,0.19652837457640082,0.06598865931817714,1.2641029001047437,5.496138607153322,-0.003470361328125,0.056605075485930405,0.254,-0.247,0.05671135669789275,0.501,4.47882072991278,0.13921272756294645,0.025575986893949885,1.2589041306379163,5.638405917273926
4418,2004.04.04.14.01.57,False,0.13633513867407282,-0.0025097656250000003,0.07411746577398319,0.352,-0.393,0.07415994644179566,0.745,4.746497494793456,0.47820370694541303,0.020908862552774528,1.2731171870702755,6.042847539007555,-0.002712451171875,0.07713591761543107,0.339,-0.369,0.0771835939674642,0.708,4.392125095171149,0.1719357273718236,0.11806401763328346,1.2557705405327182,5.51550130485039,-0.0026020996093749998,0.07068910617570268,0.269,-0.339,0.07073698222497815,0.6080000000000001,3.8028198481022084,0.16005248095683333,-0.000897230853167369,1.2630998234141888,4.8033410786138715,-0.003556201171875,0.05528774662948183,0.256,-0.22,0.05540199900852518,0.476,4.6207718959853255,0.14525464177141778,0.015326483892019193,1.2619273358430962,5.831078368239415
4419,2004.04.04.14.11.57,False,0.16144735367224194,-0.002952783203125,0.07375364309770378,0.388,-0.378,0.07381272789179469,0.766,5.256546006114098,0.5216834271065922,0.013309679560675068,1.2739599236003576,6.69662894835088,-0.0019107910156250002,0.07587473036375636,0.359,-0.303,0.07589878674971112,0.6619999999999999,4.729983381471725,0.14758702232525112,0.1258261025757055,1.256388121136211,5.942694933652763,-0.002424560546875,0.06988586588356162,0.305,-0.293,0.06992791105231605,0.598,4.361634652175102,0.15528734647136755,0.03179314385856431,1.2590130948489822,5.491355142035539,-0.003462939453125,0.055937566284460075,0.264,-0.244,0.05604465426322455,0.508,4.710529549528006,0.23227200737832954,0.010995719502531687,1.2596059617143351,5.9334111034170185
